ck3_county,eu5_locations
"c_gobir","alkalawa|birni_lalle|birni_nkonni|maradi"
"c_gode","gode"
"c_godwad","jalor"
"c_gojjam","bahir_dar|dangila|debra_warq|dima|enjebara|ethiopian_mountains"
"c_gokju","gokju|suan|tosan"
"c_gola","beyla|bopolu|macenta|sanniquellie"
"c_golag","himalaya20|himalaya21|rima|sangacho|walong"
"c_golaghmuli","kalam"
"c_golden_hills","kletskaya|kremenskaya|nizhny_chir|oblivskaya|ust_medveditskaya"
"c_gomoco","bairab|bangda_lake|cemar|changtang|cozha|dagze|dagze_lake|dogai|doke_jangtso_lake|doke_lake|dorsotung|dorsotung_lake|gerze_tibet|hoh_xil_mountains2|kotra_lake|lumajangdong_lake|mitijangazanmo_lake|ngangba_lake|orba_lake|tanggula3|tong_lake|ustun_tag|yurba"
"c_gondo","douentza"
"c_gongbo","gyantse|himalaya15|himalaya16|nenying|ralung"
"c_gongju","gongju|cheonan|cheongju|jinjam|yeongdong|yeonsan"
"c_gongzhou","pingnan"
"c_gonja","bole"
"c_gonjo","gonjo|drayab|sho|tangkya|bolo"
"c_gorlitz","gorlitz|bautzen|spremberg"
"c_gorz","gorizia|julian_alps|tolmin|trieste"
"c_goseong","goseong|tongcheon"
"c_gostyninska","gostynin|rawa|biala_rawska|gabin|sochaczew"
"c_gottingen","gottingen|goslar"
"c_gowrie","scone"
"c_granada","granada|adra|almunecar|guadix|illora|loja|nevada_range|orgiva|pinar|subbetic_range|huescar"
"c_graz","graz|kapfenberg|leoben|feldbach"
"c_grebo","cess|cestos|settra_kru|tabou"
"c_grisons","chur|werdenberg"
"c_grobin","dundaga|durbe|grobina|kandava|kuldiga|piltene|saldus|ventspils"
"c_grodno","grodno|bershty|grodek|masty|sokolka|lida|astrina|eisiskes|shchuchyn"
"c_groningen","groningen|assen"
"c_grunberg","krosno"
"c_grunningen","sigmaringen"
"c_guangde","guangde|jianping|liyang"
"c_guangwu","datong_xining|gushan|haomen|nianbo|qilianshan2|xining|zhuanglang"
"c_guangzhou","guangzhou|huiqi|nanhai|panyu|qingyuan|shunde|dingcheng|gushi|guangshan"
"c_guangzhou_1","guangzhou|nanhai|qingyuan|huaiji|xiangshan"
"c_guazhou","guazhou|jinchang|changle"
"c_gudbrandsdalir","amot|elverum|glommadal|hamar|kongsvinger|mjosa|norway_wasteland_a|trysil|tynset"
"c_guelders","geldern|nijmegen|tiel"
"c_guemju","dongnae|miryang|uian|ulju"
"c_guidimaka","aoudaghost|erg_aoukar|sahel_corridor02|sahel_corridor04|sahel_corridor05|sahel_corridor06|south_el_djouf|south_erg_amatlich|tichit|tidjikja"
"c_guile","duyangshan|lucheng|luodian|sicheng|tongle|wangmu|xilin"
"c_guines","calais|saint_omer"
"c_guiyang","changning|lanshan|leiyang|linwu|pingyang_guiyang|pingyang|fushan|hongtong|jishi_anze|linfen|taihangshan5|yueyang_anze"
"c_guizhou","bafan|guizhou_guizhou|jinzhu|longli|suidong|weiqing|xintian|zigui|badong|xingshan"
"c_guizhou_1","lingui|lingchuan|lipu"
"c_guizhou_2","baideng|datong_datong|huairen|taihangshan3|tiancheng|xuanning|yulin_datong|yunchuan"
"c_gumuz","al_rusayrisi|dabarqi|karkuj|renk|singa|assosa|fashoda|gambela|gore|kaka|naser|pibor|sobat|chilga|gilgel_beles|guba"
"c_guozhou","guozhou|lushi"
"c_guozhou_1","guozhou|nanchong|xiangru"
"c_gurgan","astarabad"
"c_gurganj","urgench|vezir"
"c_gurgi","agori|bandogarh|beohari|madwas|mauganj|nagod|ramnagar|rewa|sidhi|sohagpur|vijaygarh"
"c_guria","batumi|poti|vartsikhe"
"c_gurjaratra","bhera|busal|gujrat|lalian|shahpur|sillanwali"
"c_gurma","bilanga|nungu|matiakoali|pama|tambaga"
"c_gutland","visby"
"c_gutti","gutti"
"c_guwari","minna"
"c_guzgan","taleqan"
"c_guzhou","guzhou"
"c_guzkol","ayagoz"
"c_gwalior","gwalior|narwar|sabalgarh"
"c_gwangju","gwangju"
"c_gwiju","gwiju|seonju"
"c_gyaca","daklha_gampo"
"c_gyaitang","dzingcho|sampheling|sangme"
"c_gyama","gyama|drigung|paga|mila"
"c_gyangze","gyantse|himalaya15|himalaya16|nenying|ralung"
"c_gyegumdo","bayan_har_mountains1|dzagyal|jyekundo|khana|lab|lungsho|serkar"
"c_gyeongju","gyeongju|boseongbu|yeongdeok|yeongil|yeongju|yeongyang"
"c_gyirong","baryang|dargyeling|dzongkar|gangdise8|himalaya10|himalaya9|lo_mustang|sengli_lake|tradun"
"c_gyoju","nangcheon"
"c_gyor","gyor"
"c_hadithat-ana","abu_kemal|anah|haditha|jazair|rahba"
"c_hadramawt","al_khuraybah|arrayda|dha_sohis|huraydah|khayrij|rakhyah|rub_al_khali2|sayun|shibam|tarim"
"c_hadrianeia","banaz|gediz|honaz|lazkiye|seyhli|usak"
"c_hadrianopolis","ankara|cubuk|haymana|kalecik|karakecili|polatli"
"c_hadya","central_west_ethiopian_mountains|fofa|hadiya|jibat|worabe"
"c_haeju","haeju|baekcheon|cheongsong|jaeryeong|jangyeon|ongjin|pungcheon"
"c_hai_dong","anbang|quang_yen|van_don|van"
"c_hail","hail|ad_dahna1|al_ajfar|ash_shuaybah_hail|baqa|fayd|sara|mawqaq|fadak|al_ghazalah|al_huwayyit|ar_rawdah|as_sulaymi|darghat"
"c_hainaut","ath|chimay|enghien|maubeuge|mons|valenciennes|tournai"
"c_haizhou","banpu|ganyu|gaoqiao|qushan|shuyang|huairen"
"c_hakkari","hakkari"
"c_halberstadt","halberstadt|wernigerode"
"c_halland","halmstad|kungsbacka|laholm|varberg"
"c_hallstatt","liezen|wels"
"c_halsingland","alfta|havero|hogdal|hudiksvall|selanger|soderala"
"c_haltang","altun_shan2|altun_shan3|balgatai|chogyal_khar|dongbabuxun_lake|dsun|gashun|gongtai_ji_naier_lake|hala_lake|kunlun6|kunlun7|nalinggele|north_hulsan_lake|qilianshan3|temirlik|tsaidam|tsaidam_dunes|yuka"
"c_halych","halych|bohorodchany|buchach|rohatyn|sambir|kolomyia"
"c_hama","hama|kafartab"
"c_hamadan","hamadan|karaj_abi_dulaf|khondab|kurijan|qorveh_darjazin|saruk|tafresh|zagros_mountains7"
"c_hamburg","hamburg"
"c_hampton","winchester|southampton|portsmouth|basingstoke"
"c_hamyang","geochang"
"c_hangzhou","hangzhou|fuyang_hangzhou|haining|linan|yuhang|fuyang"
"c_hanlan","htilin|kale|kanna|mingin|pakokku|pandaung_range|saw"
"c_hannover","buckeburg|burgdorf|hamelin|hanover|hildesheim|neustadt_am_rubenberge"
"c_hanyang","hanyang|hanchuan"
"c_hanyuan","hanyuan|lizhou"
"c_hanzhou","anzhou|deyang|mianzhu|shifang"
"c_haozhou","zhongli|dingyuan"
"c_harar","harar"
"c_hargaya","hargaya"
"c_harhiraa","achit_nuur"
"c_harikela","mabein|manmaw|mongmit|namhkan|shwegu|takawng"
"c_harima","akashi|akou|shikama|shisou|taka|ibo"
"c_haripunjaya","chiang_mai|chiang_dao|khun_tan_range|lampang|lamphun|muang_wang|mueng_thoen|thongchai_range"
"c_harjadalen","tanna|sveg"
"c_harran","harran"
"c_harrat_rahat","al_hadhah|al_kharabah|al_mahani|as_suwayriqiyah|bani_saad|sufaynah|taif|umm_al_ghiran"
"c_haruppeswara","baran|hapur|jansath|mirat|piran_i_kaliyar|saharanpur"
"c_hastinapura","hapur"
"c_hauran","aba_al_qur|al_hamad|an_nafud2|arar|dumat_al_jandal|sakaka|syrian_desert2|syrian_desert3|syrian_desert4|syrian_desert5|syrian_desert6|syrian_desert7|syrian_desert_corridor1|syrian_desert_corridor10|syrian_desert_corridor11|syrian_desert_corridor12|syrian_desert_corridor13|syrian_desert_corridor2|syrian_desert_corridor3|syrian_desert_corridor4|syrian_desert_corridor5|syrian_desert_corridor6|syrian_desert_corridor7|syrian_desert_corridor8|syrian_desert_corridor9"
"c_havelberg","havelberg"
"c_hayk","ani|amberd|artashavan|kumayri|lesser_caucasus_mountains9|yerevan|bjni|igdir|khor_virap|lake_sevan|lesser_caucasus_mountains5|lesser_caucasus_mountains7|sotk"
"c_hayq","hayq"
"c_hedmork","valdres"
"c_hehe","hehe"
"c_heihe","badain_jarain_desert1|badain_jarain_desert2|banzart_khairkhan|juyan_sea|khara_khoto|naraan_chilaun|noyon_uul|zag_suujiyn_gobi"
"c_hejian","hejian|jiaohe|leshou|renqiu|suning|yingzhou|shucheng"
"c_helenopontus","amasya|gadegara|ladik_pontus|merzifon|sonisa"
"c_helgum","berg|froso|hammerdal|hede|n_jamtland_wasteland|offerdal|oviken|ragunda|s_jamtland_wasteland|storsjon|sveg"
"c_henan","dengfeng|gongxian|luoyang|mengjin|xinan|yanshi|yiyang|yique"
"c_hengzhou","anren|hengshan|hengyang|lingxian|xincheng|chaling|changning|changning_changning|luoji|rongxian|yunlian|leiyang"
"c_hengzhou_1","ningpu"
"c_hequ","hequ"
"c_herat","herat|awbeh|chishti_sarif|firozkoh|karokh|paropamisus_mountains7|pushang|tulak"
"c_hereford","hereford|wigmore"
"c_hereti","hereti|balakan|bodbe|khornabuji|qakh"
"c_hertfordshire","hertford|st_albans"
"c_hewes","heves|szolnok|bekes|karcag|szarvas|eger"
"c_hezhong","hezhong|hedong|wenxi|anyi|pinglu"
"c_hezhou_2","hezhou|dingqiang"
"c_hida","hida_mountains|kamioono|mashita|mount_haku|mount_ontake|yoshiki"
"c_higo","akita_kumamoto|amakusa|ashikita|aso|koushi|kuma|mashiki|tamana|yatsushiro_higo|yatsushiro"
"c_hildesheim","hildesheim"
"c_hinthada","hinthada|myanaung"
"c_hiraab","hudur"
"c_hisar","hisar|asika"
"c_hitachi","ibaraki|kamigaura_bay|kashima|kuji_kanto|naka|niihari|taga|tsukuba"
"c_hizen","higashimatsuura|higashisonogi|kishima|minamimatsuura|nishimatsuura|nishisonogi|saga|takaki"
"c_hlaingbwe","mae_sot|hot"
"c_hoanya","arikun|babuza|mayrinax|papora|seediq|taokas|xueshan"
"c_hoboksar","hoboksar"
"c_hobyo","hobyo|galkayo"
"c_hodh","aoudaghost|erg_aoukar|sahel_corridor02|sahel_corridor04|sahel_corridor05|sahel_corridor06|south_el_djouf|south_erg_amatlich|tichit|tidjikja"
"c_hodna","amdoukal|bou_saada|burg_bu_mountain1|burg_bu_mountain2|chott_el_hodna|el_kantara|maqqara|msila|ngaous"
"c_hohaseco","bayan_har_mountains2|dalungsai|dorger_lake|drichu|duolundu|hoh_sai_lake|hoh_xil|hoh_xil_lake|jilibulake|jurhen_ui|kunlun|kunlun4|lebxewudan_lake|qumarleb|sharu|tanggula2|ulan_ui_lake|xijir_ulan_lake|zhognai_lake"
"c_hohenau","mistelbach"
"c_hohenberg","hohenberg"
"c_hohenburg","cham"
"c_hohenlohe","mergentheim|hall"
"c_hoki","kume|hino"
"c_holland","amsterdam|rotterdam"
"c_homs","homs|hama|kafartab|khanaser|masyaf|qastal|qusayr|salamiyya"
"c_hongju","hongju|aju|boryeong|hansan|seosan"
"c_hongzhou","nanchang|fengcheng_fengcheng|jinxian|xinjian|wuning|jianchang|guangchang|nancheng|nanfeng|xincheng_jianchang|fengcheng|fenning"
"c_hongzhou_2","yongning|guihua|gulin|luojiao|mangbu|shunsheng"
"c_honorias","boli"
"c_hont","hont|banska_bystrica|kremnica|krupina|stary_tekov|zvolen|nograd|balassagyarmat|gemer|podmuran|rimavska_sobota|roznava|salgotarjan"
"c_hordalandi","voss"
"c_hormuz","hormuz"
"c_hotin","hotin|cernauti"
"c_hradec","hradec_kralove|jicin|klodzko|nachod|podebrady"
"c_hradyzk","myrhorod|poltava|hovtva|kremenchuk|opishnya|velyki_sorochyntsi"
"c_hsenwi","hsenwi|lashio|muse|nam_thing|namhsan|shan_hills1|ta_shwe_htan|monghsu|kehsi|kengkham|mong_yai|mongnawng|hsipaw|kyaukme|monglong|ngasingu|wetwin|mongmit"
"c_huaian","huaian|andong_huaian|funing_huaian|hongze_lake|qinghe_huaian|shanyang_huaian|taoyuan_huaian|yancheng|baishui"
"c_huaining","huaining|wanqiu|taikang|xiangcheng"
"c_huaiyang","xiapi|suqian|tancheng"
"c_huaiyuan","huaiyuan|baojing|linhe"
"c_huaizhou","heyang|henei"
"c_huangzhou","guangji|huangan|huanggang|huangmei|huangpi|luotian|macheng|qichun|qishui"
"c_huangzhou_1","tonggu"
"c_huanzhou","huanzhou|luoyuan"
"c_huayin","huayin|huazhou"
"c_huazhou","huazhou|shicheng|shilong|wuchuan_huazhou|baima"
"c_huesca","huesca|almudevar|anso|ejea_de_los_caballeros|jaca|sos|south_western_pyrenees1|barbastro|ainsa|benabarre|fraga|monzon|sarinena|south_western_pyrenees2"
"c_huichuan","huichuan"
"c_huizhou","huizhou|jixi_huizhou|qimen|shexian|tunxi|wuyuan_huizhou|xiuning|yixian|huichuan"
"c_huizhou_1","huizhou|guishan|boluo|heyuan|heping|lankou|lianping|haifeng|xinle"
"c_hulwan","eyvan|gilan_gharb|ilam|khanaqin|mandali"
"c_huntingdonshire","cambridge|ely|huntingdon|royston"
"c_hunyad","deva"
"c_hunyan","arshgul|arzew|ksar_ibn_senane|nedroma|oran|sebkhat_of_oran|tamazaghrane"
"c_huzhou","anji|changxing|deqing|wuxing"
"c_hvosno","pristina|prizren"
"c_hwangju","hwangju|anak|bongju|gokju|pyeongju|suan|tosan"
"c_hyuga","koyu|naka|miyazaki"
"c_iasi","iasi|husi|targul_saratii|tutova|ungheni|vaslui"
"c_ibadan","ede|ife|ilesa|iwo"
"c_ibibo","calabar"
"c_idatarainadu","mudgal|raichur"
"c_idoma","enugu|idah|katsina_ala|nsukka|ogoja|ugbo"
"c_ifat","ali_sabieh|amud|el_sheikh|hargeisa|zeila"
"c_ife","ife|ede|ilesa|iwo|owo|ondo"
"c_ifni","ifni|taroudant|assa"
"c_ifonyin","eko|epe|ijebu_ode|ikorundu|ikosi"
"c_igala","enugu|idah|katsina_ala|nsukka|ogoja|ugbo"
"c_igana","igboho|ikoyi|irawo|kisi|ogbomosho|oyo_ile|saki|tede"
"c_igaran","kargasok|kolpashevo|siberian_wasteland_9|vasyugan"
"c_igbo","igbo_ukwu|onitsha|nsukka"
"c_igbomina","ilorin|offa|oke_ila|oshogbo"
"c_ijaw","bonny|calabar|eket|fernando_po|rio_del_rey|sao_tome|nembe"
"c_ijebu","eko|epe|ijebu_ode|ikorundu|ikosi"
"c_ikh_bogd","tuin|orog"
"c_ilam","ilam"
"c_ile_de_france","paris|montreuil|etampes"
"c_ilek","ilek"
"c_ilesa","ilesa"
"c_ilga","altay_forest_wasteland_3|biryusa|dzerzhinskoye|ilansky|kansk|krasnoyarsk|yemelyanovo"
"c_iliq","almaliq|borohoro2|gulja|narat|nilka|tian_shan6|tokkuztara|wusun"
"c_ilo","kontagora|kotonkoro|kulfo|yauri|zuru"
"c_ilorin","ilorin|tada|jebba"
"c_ilseon","gaeryeong|yeongju"
"c_inaba","houmi|takakusa"
"c_inari","enare|enare_trask|ivalo|kemijarvi|korvala|lapland_taiga1|muojarvi|north_skanderna|oulujarvi|salla|savukoski|sodankyla|utsjoki|yli_kitka"
"c_indrapura","indrapura|dien_ban|simhapura"
"c_ingolstadt","ingolstadt"
"c_inje","inje|yanggu"
"c_innarya","agaro|hirmata|ilimo|lieka|saqqa"
"c_inner_hebrides","arran|islay|mann|mull|barda|beylagan|ganja|gardman|lake_agh_gol|lake_sarisu|lemberan|lesser_caucasus_mountains6|shamkir"
"c_innsbruck","innsbruck|kufstein"
"c_intarta","matara"
"c_inverness","inverness|badenoch|urquhart"
"c_ioci","erimo_cape|north_western_pacific6|shinodai_cape|shirepa_cape|shiriya_cape|tokachi_coast|uchiura_bay"
"c_ionia","smyrna|ayasuluk|cesme|menemen|urla"
"c_ipuskoa","onate|san_sebastian|tolosa"
"c_irahistan","siraf|ahel|asir|bastak|kish|kariyan|alamarvdasht|bagh_iran|jahreh|karzin|khunj"
"c_irbid","irbid"
"c_irbil","altun_kupri|chamchamal|daquq|erbil|kirkuk|tuz_khurma"
"c_irkutsk","irkutsk|cheremkhovo|slyudyanka|zalari|osa"
"c_isauria","eregli_kar|eskil|hatunsaray|karapinar|larende|middle_taurus_1|obruk|pirloganda"
"c_isawa","isawa|nukanobu"
"c_ise","ichishi|iga|mie|suzuka|taki|watarai|shima|kitamuro"
"c_isfahan","isfahan|dehagh|dowlatabad|komshecheh|murcheh_khvort|tudeshk|zagros_mountains13|zagros_mountains14|julfa"
"c_isfara","isfara"
"c_ishim","ust_ishim"
"c_iskaf","jabbul"
"c_iskar","erimo_cape|north_western_pacific6|shinodai_cape|shirepa_cape|shiriya_cape|tokachi_coast|uchiura_bay"
"c_isle_of_man","arran|islay|mann|mull"
"c_isle_of_wight","wight"
"c_issoudun","issoudun|bourges"
"c_istakhr","istakhr|aspas|beyza|qaryat_al_bidh|saadatshahr|shahr_meyan"
"c_itanagar","itanagar|bomdila|himalaya23|kameng|kamla|kurung|nakshaparvat|ziro"
"c_itil","chyorny_yar|ded_khulsun|malye_derbety|nikolskoye_pontic|sadovoye_kalmykia|zavetnoye"
"c_iviza","ibiza"
"c_iwaki","iwaki|katta|kikuta|namekata|naraha|shineha|shirakawa|takano|tamura|uda_mutsu"
"c_iwami","kanoashi|mino|naka_iwami|nima|oochi|naka|ena|fuwa_mino|gujou|ikeda|katagata|minokamo|mugi|toki|ochi"
"c_iwase","iwase|adachi|asaka|date_loc|kawanuma|kitaaizu|lake_iwashiro|minamiaizu|mount_azuma|oonuma|shinobu|yama_jap|yama"
"c_iyo","iyo|kita_shikoku|nii|ochi|ukena|uwa|kita"
"c_izu","izu_islands|kamo_izu|tagata|kamo"
"c_izumo","izumo|iishi|lake_nakaumi|lake_shinji|nita|oki|ou|ad_dahna4|al_suman|al_uyayna|jannah|jarrarah|nita_arabia|qaryat_ulya"
"c_jabal_kufs","manujan"
"c_jabal_quzlum","aswan|connector_egypt10|connector_egypt12|connector_egypt16|connector_egypt6|connector_egypt8|eastern_desert|edfu|esna|hiw|kom_ombo|qena|qus|western_desert"
"c_jafara","tiri|djado|nalut"
"c_jaffa","jaffa"
"c_jaffna","jaffna|mullaitivu"
"c_jagatipur","jagatipur"
"c_jahkamakke","akkajaur|arjeplog|silbojock|sorsele"
"c_jaksybai","kiyl|koptam|mavliberda|uil"
"c_jaligny","jaligny"
"c_jalmat","bugulma"
"c_jamantau","emba"
"c_jambalar","khvorostyanka|kondurcha|morkvash|pestravka|poganovka|samara|shigony|stavropol_na_volge"
"c_jame","bintang|casamance|diaboudior|gambia|geregia|marsassoum|tankular"
"c_jamtfir","froso"
"c_janakpur","janakpur"
"c_jangheung","jangheung|jindo"
"c_jangjeong","sakju"
"c_jangyztau","arykbalyk|atbasar|imantau|kak|kokshetau|kozhakol|shoindykol"
"c_jara","albreda|djilor|juffure|kahone|sine_ngayene|sorokogne|wanar"
"c_jasky_kart","dandybay|karabay|kurgaldzhin_lake|smai_samkai|tagatay|yegindybulak"
"c_jaunpur","jaunpur"
"c_jawf-al-yamani","main|shabwa|bayhan|baraqish"
"c_jend","asanas|barchkend|jand|kamyskala|sighnaq"
"c_jenne","bai|djenne|kanibonzon|san|sanekuy"
"c_jeonju","jeonju|gimje|jinan|mupung|yeonggwang"
"c_jerjul","bolshoy_kosogol|kortuz|nazarovo|novosyolovo|tatarskaya_tesyu|uzhur"
"c_jersika","jekabpils|daugavpils|rezekne"
"c_jerusalem","jerusalem|nablus|hebron"
"c_jharkand","ambikapur|beohari"
"c_jian_an","jianzhou|jianan|pucheng|chongan|jianyang"
"c_jianchang","jianchang|guangchang|nancheng|nanfeng|xincheng_jianchang"
"c_jianchang_1","jianchang|yuexi"
"c_jianchuan","jianchuan|lanxi|yunlong"
"c_jiangling","jiangling|dangyang|changlin|shayang|zhijiang|qianjiang"
"c_jiangning","jiangning|dangtu|lishui"
"c_jiangzhou_2","zhengping|quwo|longmen"
"c_jiankang","qilian"
"c_jianyang","jianyang|jianzhou"
"c_jianzhou_1","jianzhou|puan|anlong|huangcaoba|lemin|puan_puan|zitong"
"c_jiazhou","jiazhou|fugu|kaiguang|shenmu|longyou|jiajiang|qianwei"
"c_jie_DZU","gonganbao|gurbantunggut|hoboksar|manas|manas_lake|saur|utbulaq|zhekdeliq"
"c_jiezhou","jiezhou|baimaguan|wenxian_gongchang"
"c_jihlava","jihlava"
"c_jilali","aitbulat|aqkol_lake|aral_karakum_desert|arys_lake|belen_ana|bolgan_ana|hunger_steppe|karakoyin_lake|shalkarteniz_lake|talmas_ata"
"c_jilanjik","aybas|ayrkol_lake|kabyrga|karaturgay|turgay|zhaldama"
"c_jilat","abu_qasr|al_harrah|an_nasifah|basithah|bir_fajr|bir_fajr_basithah_corridor|kaf|qurayyat_al_milh|syrian_desert1"
"c_jilib","jilib|qoryooley"
"c_jillye","mupung"
"c_jimi","cherfe|mondo|moussoro|ngousa"
"c_jimsar","beshbalik|bodga_shan|dunla|guchung|mori|yuanhu"
"c_jinghiz","arkat|kaynar_atbai|sarybulak|takhir|zhanaarka"
"c_jingzhao","jingzhao|changan|jingyang|lantian|zhouzhi|liquan"
"c_jingzhou","gongan|jiangling|jianli|qianjiang|shishou|songzi|zhijiang|qingyuan_baoding|tangxian|wanzhou_baoding"
"c_jingzhou_2","jingchuan|shimen"
"c_jinju","jinju|geochang|geoje|hadong|hapcheon|namhae|sacheon"
"c_jinsko","kuytun"
"c_jinzhou","dalinghe|haizhou_liaoyang|jinzhou_liaoyang|ningyuan_jinzhou|qiantun|dingan"
"c_jinzhou_1","xicheng|xunyang|shiquan"
"c_jiren_suat","ashchyozek|bakanas|dagandely|koksala|sayak"
"c_jiruft","baft|dowlatabad_esfandaqeh|jiroft|rabor|sarduiyeh|zagros_mountains19|zagros_mountains20|zakht"
"c_jitikul","atach|ishkul|kumak|namjan|or_aktobe|suyunduk|tanalyk|yaik"
"c_jiuquan","suzhou"
"c_jiushijiuquan","jining|jiaxiang|juye|rencheng|yuncheng"
"c_jizhou","jizhou|banbishan|fengrun|luanyang|pinggu|shicheng_jizhou|yutian|yuyang|zunhua|xindu|wuyi"
"c_jizhou_1","jizhou|yuyang|wuqing|zunhua"
"c_jizhou_2","jizhou|nanjiang|jiachuan"
"c_jizhou_3","jizhou|luling|taihe|longquan_taihe|taihe_taihe|wanan|yongning_taihe|yongxin"
"c_jolof","linguere|mboune|tuubaa"
"c_jone","amchok|kedang|kuntokling|liulin|qinlingshan2|sangqu|taktsang|tewo|tso_gon"
"c_jovvkuj","akkala|alakurti|koliskoj|lapland_taiga2|lapland_taiga3|mootka|nuorttijarvi|pechenga|prirechnyi|suonikyla"
"c_jowol","kaedi|kanel|matam|moudery|nguidjilone|thilogne|waounde"
"c_jubba","afmadow|bardera|buale|garbahare|jilib|kismayo|luuq"
"c_julevadno","alvsby|bodebyn|branna|bygdea|byske|gratesk|hienatiemi|kiemi|kittila|lulea|pajala|pitea|ranea|rovaniemi|skelleftea|tornea|umea|vindeln"
"c_julfar","julfar|abu_dhabi|al_ayn|al_dhaid|dubai|liwa|marawah|sharjah"
"c_julym","bolshoy_uluy|itatsky|kazachinskoye|makovskoe|tyukhtet"
"c_jumla","jumla|sinja|dullu"
"c_junzhou","huanglong|shangjin|wudang|yun|yunxi"
"c_juterbog","juterbog"
"c_juwain","jajarm"
"c_juwair","aba_al_qur|al_hamad|an_nafud2|arar|dumat_al_jandal|sakaka|syrian_desert2|syrian_desert3|syrian_desert4|syrian_desert5|syrian_desert6|syrian_desert7|syrian_desert_corridor1|syrian_desert_corridor10|syrian_desert_corridor11|syrian_desert_corridor12|syrian_desert_corridor13|syrian_desert_corridor2|syrian_desert_corridor3|syrian_desert_corridor4|syrian_desert_corridor5|syrian_desert_corridor6|syrian_desert_corridor7|syrian_desert_corridor8|syrian_desert_corridor9"
"c_juzhou","gegou|juxian|mengyin|rizhao|shizilu|yishui|yiyuan|shicheng"
"c_kaabu","kaabu|bafata|bissau|cacheu|farim|iwol|salemata"
"c_kaarta","diangounte_camara|dioumara|kolokani|kourouninkoto|nioro|tourougoumbe"
"c_kabarasana","odienne"
"c_kabtag","atanuul|atas_bogd|bodonch|bulgan|burqin|chinggil|jeminay|kara_irtysh|lake_jili|lake_ulungur|ulungur"
"c_kabul","kabul|alishang|chak|gandamak|jalalabad|kohi_safi|logar|paropamisus_mountains6|tora_bora_mountains"
"c_kachu","altay_forest_wasteland_1|oskemen|shemonayevskoye|ust_kalmanka|zmeinogorsk"
"c_kada","bii|choigan|eastern_sayan_mountains1|systyg"
"c_kadam","am_djemena|djedaa|lake_fitri|mongo|oum_hadjer|yao"
"c_kaduna","turunku"
"c_kaerji","jeminay"
"c_kafa","arykbalyk|atbasar|imantau|kak|kokshetau|kozhakol|shoindykol"
"c_kaffa","kaffa|bonga"
"c_kafirkot","dera_ghazi_khan|daraban"
"c_kaga","kaga|nomi"
"c_kagar","ganden_delingshar|gangdise4|himalaya13|lhadrak|ngamring|sakya|tagmo_lingkha"
"c_kagha","biu|bakka|gombe|mubi|wuro_yolde"
"c_kai","koma_kai|okuchichibu_mountains|tsuru|yamanashi|yatsushiro"
"c_kainar","atzhaksy|emba|shatyrlysay|temir"
"c_kainsk","chany"
"c_kainuu","kajana|kuhmo|kuusamo|paltamo|sotkamo|suomussalmi"
"c_kairwan","kairouan|kesra|sbikha"
"c_kaisereia","bogazliyan|develi|hodul_mountains|kayseri|middle_taurus_5|tomarza|yahyali"
"c_kaiserslautern","kaiserslautern|leiningen|kreuznach"
"c_kaizhou","kaizhou|changyuan|dongming|puyang|qingfeng"
"c_kakheti","alaverdi|dusheti|greater_caucasus_mountains5|gremi|rustavi|shatili|telavi|mtskheta"
"c_kakisalmi","beryozovskoye|elimaki|heinjoki|jaskis|kymi_fi|kyyrola|puruvesi|pyhajarvi|saima|valkeasaari|veckelax|vederlax|villmanstrand|vyborg"
"c_kalabsha","kalabsha"
"c_kalanjara","kalinjar|khajuraho|bhatta"
"c_kalat","kalat|zhob"
"c_kalbin","arkat|kaynar_atbai|sarybulak|takhir|zhanaarka|alatau|borohoro1|bortala|ebi_lake|jing|kuytun|sayram_lake|urghtbulaq|usu_xinjiang"
"c_kale","kale|htilin|kanna|mingin|pakokku|pandaung_range|saw|chin_hills1|chin_hills2|chin_hills3|falam|hakha|lai_lin_pi|matupi|mon|thantlang"
"c_kali_kumaon","almora|askot|baijnath|champavati|dwarahat|kashipur|nainital|rudrapur_kumaon"
"c_kalif","akhsisek|guzor|kelif|kerki|khoja_idat_kala|nasaf|navidakh"
"c_kalinganagar","kalinganagara"
"c_kaliska","kalisz|ostrow_wielkopolski|pleszew|kozmin|turek"
"c_kalliopolis","enez|gallipoli|hayrabolu|kesan|malgara|rodoscuk"
